"id","mobility_start_month","mobility_end_month","mobility_duration","gender","gender_transformed","age","sending_city"
1789,"2014-11","2014-11",3,"Female","Female",17,"Schleiermacherstra??e 23 10961 Berlin"
1790,"2014-11","2014-11",3,"Female","Female",18,"Andreas Gymnasium Koppenstra??e 76, 10243 Berlin"
1791,"2014-11","2014-11",3,"Female","Female",18,"El??holzstra??e 34-37 10781 Berlin"
1792,"2014-11","2014-11",3,"Female","Female",18,"El??holzstra??e 34-37, 10781 Berlin"
1793,"2014-11","2014-11",3,"Female","Female",18,"El??holzstra??e 34-37, 10781 Berlin"
1794,"2014-11","2014-11",3,"Female","Female",18,"Karl-Kunger-Str. 14, 12435 Berlin"
1795,"2014-11","2014-11",3,"Female","Female",18,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1796,"2014-11","2014-11",3,"Female","Female",19,"El??holzstra??e 34-37, 10781 Berlin"
1797,"2014-11","2014-11",3,"Female","Female",19,"Emmentaler Str. 67, 13407 Berlin"
1798,"2014-11","2014-11",3,"Female","Female",19,"Koppenstra??e 76, 10243 Berlin"
1799,"2014-11","2014-11",3,"Female","Female",20,"Auguststra??e 71, 10117 Berlin"
1800,"2014-11","2014-11",3,"Female","Female",20,"El??holzstra??e 34-37, 10781 Berlin"
1801,"2014-11","2014-11",3,"Female","Female",21,"Auguststra??e 71, 10117 Berlin"
1802,"2014-11","2014-11",3,"Female","Female",22,"Schleiermacherstra??e 23 10961 Berlin"
1807,"2014-11","2014-11",3,"Male","Male",12,"El??holzstra??e 34-37, 10781 Berlin"
1808,"2014-11","2014-11",3,"Male","Male",13,"El??holzstra??e 34-37 10781 Berlin"
1809,"2014-11","2014-11",3,"Male","Male",13,"El??holzstra??e 34-37, 10781 Berlin"
1810,"2014-11","2014-11",3,"Male","Male",13,"Koppenstra??e 76, 10243 Berlin"
1811,"2014-11","2014-11",3,"Male","Male",13,"Neues Ufer 6, 10553 Berlin"
1812,"2014-11","2014-11",3,"Male","Male",13,"Schleiermacherstra??e 23 10961 Berlin"
1813,"2014-11","2014-11",3,"Male","Male",13,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1814,"2014-11","2014-11",3,"Male","Male",14,"Andreas Gymnasium Koppenstra??e 76, 10243 Berlin"
1815,"2014-11","2014-11",3,"Male","Male",14,"Berlin"
1816,"2014-11","2014-11",3,"Male","Male",14,"El??holzstra??e 34-37 10781 Berlin"
1817,"2014-11","2014-11",3,"Male","Male",14,"El??holzstra??e 34-37, 10781 Berlin"
1818,"2014-11","2014-11",3,"Male","Male",14,"Neues Ufer 6, 10553 Berlin"
1819,"2014-11","2014-11",3,"Male","Male",14,"Schleiermacherstra??e 23 10961 Berlin"
1820,"2014-11","2014-11",3,"Male","Male",14,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1821,"2014-11","2014-11",3,"Male","Male",15,"Andreas Gymnasium Koppenstra??e 76, 10243 Berlin"
1822,"2014-11","2014-11",3,"Male","Male",15,"Auguststra??e 71, 10117 Berlin"
1823,"2014-11","2014-11",3,"Male","Male",15,"El??holzstra??e 34-37 10781 Berlin"
1824,"2014-11","2014-11",3,"Male","Male",15,"El??holzstra??e 34-37, 10781 Berlin"
1825,"2014-11","2014-11",3,"Male","Male",15,"Koppenstra??e 76, 10243 Berlin"
1826,"2014-11","2014-11",3,"Male","Male",15,"Neues Ufer 6, 10553 Berlin"
1827,"2014-11","2014-11",3,"Male","Male",15,"Schleiermacherstra??e 23 10961 Berlin"
1828,"2014-11","2014-11",3,"Male","Male",16,"Andreas Gymnasium Koppenstra??e 76, 10243 Berlin"
1829,"2014-11","2014-11",3,"Male","Male",16,"Berlin"
1830,"2014-11","2014-11",3,"Male","Male",16,"El??holzstra??e 34-37 10781 Berlin"
1831,"2014-11","2014-11",3,"Male","Male",16,"El??holzstra??e 34-37, 10781 Berlin"
1832,"2014-11","2014-11",3,"Male","Male",16,"El??holzstra??e 34-37, 10781 Berlin"
1833,"2014-11","2014-11",3,"Male","Male",16,"Emmentaler Str. 67, 13407 Berlin"
1834,"2014-11","2014-11",3,"Male","Male",16,"Helmstr. 10, 10827 Berlin"
1835,"2014-11","2014-11",3,"Male","Male",16,"Neues Ufer 6, 10553 Berlin"
1836,"2014-11","2014-11",3,"Male","Male",16,"Schleiermacherstra??e 23 10961 Berlin"
1837,"2014-11","2014-11",3,"Male","Male",16,"Schleiermacherstra??e 23 10961 Berlin"
1838,"2014-11","2014-11",3,"Male","Male",16,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1839,"2014-11","2014-11",3,"Male","Male",16,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1840,"2014-11","2014-11",3,"Male","Male",17,"Andreas Gymnasium Koppenstra??e 76, 10243 Berlin"
1841,"2014-11","2014-11",3,"Male","Male",17,"El??holzstra??e 34-37 10781 Berlin"
1842,"2014-11","2014-11",3,"Male","Male",17,"El??holzstra??e 34-37, 10781 Berlin"
1843,"2014-11","2014-11",3,"Male","Male",17,"El??holzstra??e 34-37, 10781 Berlin"
1844,"2014-11","2014-11",3,"Male","Male",17,"Emmentaler Str. 67, 13407 Berlin"
1845,"2014-11","2014-11",3,"Male","Male",17,"Schleiermacherstra??e 23 10961 Berlin"
1846,"2014-11","2014-11",3,"Male","Male",17,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1847,"2014-11","2014-11",3,"Male","Male",18,"El??holzstra??e 34-37 10781 Berlin"
1848,"2014-11","2014-11",3,"Male","Male",18,"El??holzstra??e 34-37, 10781 Berlin"
1849,"2014-11","2014-11",3,"Male","Male",18,"Emmentaler Str. 67, 13407 Berlin"
1850,"2014-11","2014-11",3,"Male","Male",18,"Koppenstra??e 76, 10243 Berlin"
1851,"2014-11","2014-11",3,"Male","Male",18,"Schleiermacherstra??e 23 10961 Berlin"
1852,"2014-11","2014-11",3,"Male","Male",18,"Sophie-Charlotte-Gymnasium  Sybelstra??e 2 10629 Berlin"
1853,"2014-11","2014-11",3,"Male","Male",19,"El??holzstra??e 34-37, 10781 Berlin"
1854,"2014-11","2014-11",3,"Male","Male",22,"Auguststra??e 71, 10117 Berlin"
1855,"2014-11","2014-11",3,"Male","Male",22,"Auguststra??e 71, 10117 Berlin"
1859,"2014-11","2014-11",3,"Undefined",,16,"Neues Ufer 6, 10553 Berlin"
1860,"2014-11","2014-11",4,"Female","Female",13,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1861,"2014-11","2014-11",4,"Female","Female",15,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1862,"2014-11","2014-11",4,"Female","Female",16,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1863,"2014-11","2014-11",4,"Female","Female",18,"Schleiermacherstra??e 23 10961 Berlin"
1864,"2014-11","2014-11",4,"Female","Female",21,"Auguststra??e 71, 10117 Berlin"
1866,"2014-11","2014-11",4,"Male","Male",12,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1867,"2014-11","2014-11",4,"Male","Male",13,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1868,"2014-11","2014-11",4,"Male","Male",13,"Rathenaustra??e 43, 16761 Hennigsdorf"
1869,"2014-11","2014-11",4,"Male","Male",14,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1870,"2014-11","2014-11",4,"Male","Male",15,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1871,"2014-11","2014-11",4,"Male","Male",16,"Alexander S. Puschkin Gymnasium Rathenaustra??e 43, 16761 Hennigsdorf"
1872,"2014-11","2014-11",4,"Male","Male",23,"Schleiermacherstra??e 23 10961 Berlin"
1875,"2014-12","2014-12",3,"Female","Female",13,"Kissingenstra??e 12, 13189 Berlin"
1876,"2014-12","2014-12",3,"Female","Female",13,"Rothenburgstra??e 18, 12165 Berlin"
1877,"2014-12","2014-12",3,"Female","Female",14,"Rothenburgstra??e 18, 12165 Berlin"
1878,"2014-12","2014-12",3,"Female","Female",15,"Kissingenstra??e 12, 13189 Berlin"
1879,"2014-12","2014-12",3,"Female","Female",15,"Rothenburgstra??e 18, 12165 Berlin"
1880,"2014-12","2014-12",3,"Female","Female",16,"Kissingenstra??e 12, 13189 Berlin"
1881,"2014-12","2014-12",3,"Female","Female",16,"Rothenburgstra??e 18, 12165 Berlin"
1882,"2014-12","2014-12",3,"Female","Female",17,"Kissingenstra??e 12, 13189 Berlin"
1883,"2014-12","2014-12",3,"Female","Female",17,"Rothenburgstra??e 18, 12165 Berlin"
1884,"2014-12","2014-12",3,"Female","Female",18,"Kissingenstra??e 12, 13189 Berlin"
1885,"2014-12","2014-12",3,"Male","Male",11,"Kissingenstra??e 12, 13189 Berlin"
1886,"2014-12","2014-12",3,"Male","Male",13,"Kissingenstra??e 12, 13189 Berlin"
1887,"2014-12","2014-12",3,"Male","Male",13,"Rothenburgstra??e 18, 12165 Berlin"
1888,"2014-12","2014-12",3,"Male","Male",14,"Kissingenstra??e 12, 13189 Berlin"
1889,"2014-12","2014-12",3,"Male","Male",15,"Rothenburgstra??e 18, 12165 Berlin"
1890,"2014-12","2014-12",3,"Male","Male",16,"Kissingenstra??e 12, 13189 Berlin"
1891,"2014-12","2014-12",3,"Male","Male",16,"Rothenburgstra??e 18, 12165 Berlin"
1892,"2014-12","2014-12",3,"Male","Male",18,"Kissingenstra??e 12, 13189 Berlin"
1893,"2014-12","2014-12",3,"Male","Male",19,"Kissingenstra??e 12, 13189 Berlin"
1894,"2014-12","2014-12",3,"Male","Male",20,"Kissingenstra??e 12, 13189 Berlin"
1895,"2014-12","2014-12",4,"Female","Female",14,"Schleiermacherstra??e 23, 10961 Berlin"
1896,"2014-12","2014-12",4,"Female","Female",15,"Schleiermacherstra??e 23, 10961 Berlin"
1897,"2014-12","2014-12",4,"Female","Female",16,"Schleiermacherstra??e 23, 10961 Berlin"
1898,"2014-12","2014-12",4,"Female","Female",17,"Schleiermacherstra??e 23, 10961 Berlin"
1899,"2014-12","2014-12",4,"Female","Female",18,"Schleiermacherstra??e 23, 10961 Berlin"
1900,"2014-12","2014-12",4,"Female","Female",20,"Auguststra??e 71, 10117 Berlin"
1901,"2014-12","2014-12",4,"Female","Female",22,"Auguststra??e 71, 10117 Berlin"
1902,"2014-12","2014-12",4,"Male","Male",14,"Schleiermacherstra??e 23, 10961 Berlin"
1903,"2014-12","2014-12",4,"Male","Male",15,"Schleiermacherstra??e 23, 10961 Berlin"
1904,"2014-12","2014-12",4,"Male","Male",16,"Schleiermacherstra??e 23, 10961 Berlin"
1905,"2014-12","2014-12",4,"Male","Male",17,"Schleiermacherstra??e 23, 10961 Berlin"
1906,"2014-12","2014-12",4,"Male","Male",18,"Schleiermacherstra??e 23, 10961 Berlin"
1907,"2014-12","2014-12",4,"Male","Male",22,"Auguststra??e 71, 10117 Berlin"
1908,"2014-12","2014-12",4,"Male","Male",23,"Auguststra??e 71, 10117 Berlin"
1910,"2014-11","2014-11",3,"Female","Female",17,"Berlin"
1911,"2014-11","2014-11",3,"Female","Female",18,"Glienicke"
1912,"2014-11","2014-11",3,"Female","Female",19,"Berlin"
1913,"2014-11","2014-11",3,"Female","Female",19,"Halberstadt"
1914,"2014-11","2014-11",3,"Female","Female",19,"Leiferde"
1915,"2014-11","2014-11",3,"Female","Female",20,"Bayreuth"
1916,"2014-11","2014-11",3,"Female","Female",20,"Berlin"
1917,"2014-11","2014-11",3,"Female","Female",20,"Potsdam"
1918,"2014-11","2014-11",3,"Female","Female",21,"Bergkamen"
1919,"2014-11","2014-11",3,"Female","Female",21,"Dresden"
1920,"2014-11","2014-11",3,"Female","Female",21,"Erfurt"
1921,"2014-11","2014-11",3,"Female","Female",21,"Iserlohn"
1922,"2014-11","2014-11",3,"Female","Female",22,"Berlin"
1923,"2014-11","2014-11",3,"Female","Female",22,"Bielefeld"
1924,"2014-11","2014-11",3,"Female","Female",22,"M�nchen"
1925,"2014-11","2014-11",3,"Female","Female",23,"Berlin"
1926,"2014-11","2014-11",3,"Female","Female",23,"Bielefeld"
1927,"2014-11","2014-11",3,"Female","Female",23,"Greifswald"
1928,"2014-11","2014-11",3,"Female","Female",24,"Berlin"
1929,"2014-11","2014-11",3,"Female","Female",24,"Cambridge"
1930,"2014-11","2014-11",3,"Female","Female",24,"Frankfurt a.M."
1931,"2014-11","2014-11",3,"Female","Female",24,"Nordendorf"
1932,"2014-11","2014-11",3,"Female","Female",25,"Aachen"
1933,"2014-11","2014-11",3,"Female","Female",25,"Berlin"
1934,"2014-11","2014-11",3,"Female","Female",25,"Halberstadt"
1935,"2014-11","2014-11",3,"Female","Female",25,"M�nchen"
1952,"2014-11","2014-11",3,"Male","Male",17,"Berlin"
1953,"2014-11","2014-11",3,"Male","Male",18,"Berlin"
1954,"2014-11","2014-11",3,"Male","Male",19,"Bayreuth"
1955,"2014-11","2014-11",3,"Male","Male",19,"Berlin"
1956,"2014-11","2014-11",3,"Male","Male",19,"Butzbach"
1957,"2014-11","2014-11",3,"Male","Male",19,"Erfurt"
1958,"2014-11","2014-11",3,"Male","Male",19,"M�nchengladbach"
1959,"2014-11","2014-11",3,"Male","Male",19,"Niederviehbach"
1960,"2014-11","2014-11",3,"Male","Male",19,"Weinheim"
1961,"2014-11","2014-11",3,"Male","Male",20,"Bayreuth"
1962,"2014-11","2014-11",3,"Male","Male",20,"Erfurt"
1963,"2014-11","2014-11",3,"Male","Male",20,"K�ln"
1964,"2014-11","2014-11",3,"Male","Male",21,"Kiel"
1965,"2014-11","2014-11",3,"Male","Male",21,"Konstanz"
1966,"2014-11","2014-11",3,"Male","Male",22,"Bayreuth"
1967,"2014-11","2014-11",3,"Male","Male",22,"Berlin"
1968,"2014-11","2014-11",3,"Male","Male",22,"Bielefeld"
1969,"2014-11","2014-11",3,"Male","Male",22,"Meersburg"
1970,"2014-11","2014-11",3,"Male","Male",22,"Wei�enohe"
1971,"2014-11","2014-11",3,"Male","Male",23,"Berlin"
1972,"2014-11","2014-11",3,"Male","Male",23,"G�ttingen"
1973,"2014-11","2014-11",3,"Male","Male",23,"Kiel"
1974,"2014-11","2014-11",3,"Male","Male",23,"Konstanz"
1975,"2014-11","2014-11",3,"Male","Male",23,"Neetze"
1976,"2014-11","2014-11",3,"Male","Male",24,"Berlin"
1977,"2014-11","2014-11",3,"Male","Male",24,"Bielefeld"
1978,"2014-11","2014-11",3,"Male","Male",24,"Bonn"
1979,"2014-11","2014-11",3,"Male","Male",25,"Altenstadt"
1980,"2014-11","2014-11",3,"Male","Male",25,"Berlin"
1981,"2014-11","2014-11",3,"Male","Male",25,"Essen"
1982,"2014-11","2014-11",3,"Male","Male",25,"Kleinmachnow"
1983,"2014-11","2014-11",3,"Male","Male",25,"Leipzig"
1984,"2014-11","2014-11",3,"Male","Male",25,"M�nster"
2060,"2014-10","2014-10",1,"Female","Female",16,"Iserlohn"
2061,"2014-10","2014-10",1,"Female","Female",19,"Iserlohn"
2062,"2014-10","2014-10",1,"Female","Female",22,"Hagen"
2063,"2014-10","2014-10",1,"Female","Female",16,"Iserlohn"
2064,"2014-10","2014-10",1,"Female","Female",17,"Hagen"
2065,"2014-10","2014-10",1,"Female","Female",19,"Hagen"
2066,"2014-10","2014-10",1,"Female","Female",21,"Hagen"
2067,"2014-10","2014-10",1,"Female","Female",22,"Hagen"
2068,"2014-10","2014-10",1,"Female","Female",22,"Iserlohn"
2069,"2014-10","2014-10",1,"Female","Female",25,"Hagen"
2075,"2014-10","2014-10",1,"Male","Male",17,"Iserlohn"
2076,"2014-10","2014-10",1,"Male","Male",18,"Iserlohn"
2077,"2014-10","2014-10",1,"Male","Male",19,"Hagen"
2078,"2014-10","2014-10",1,"Male","Male",21,"Hagen"
2079,"2014-10","2014-10",1,"Male","Male",21,"Iserlohn"
2081,"2014-10","2014-10",1,"Female","Female",24,"Iserlohn"
2082,"2014-10","2014-10",1,"Male","Male",18,"Iserlohn"
2083,"2014-10","2014-10",1,"Male","Male",21,"Iserlohn"
2084,"2014-11","2014-11",1,"Male","Male",19,"Marl"
2086,"2014-11","2014-11",1,"Female","Female",16,"Marl"
2087,"2014-11","2014-11",1,"Female","Female",17,"Iserlohn"
2088,"2014-11","2014-11",1,"Female","Female",18,"Hagen"
2089,"2014-11","2014-11",1,"Female","Female",19,"Hagen"
2090,"2014-11","2014-11",1,"Female","Female",19,"Hagen"
2091,"2014-11","2014-11",1,"Female","Female",19,"Iserlohn"
2092,"2014-11","2014-11",1,"Female","Female",20,"Bochum"
2093,"2014-11","2014-11",1,"Female","Female",20,"Hagen"
2094,"2014-11","2014-11",1,"Female","Female",20,"Iserlohn"
2095,"2014-11","2014-11",1,"Female","Female",22,"Hagen"
2096,"2014-11","2014-11",1,"Female","Female",24,"Hagen"
2099,"2014-11","2014-11",1,"Female","Female",13,"Iserlohn"
2100,"2014-11","2014-11",1,"Female","Female",15,"Hagen"
2101,"2014-11","2014-11",1,"Female","Female",15,"Marl"
2102,"2014-11","2014-11",1,"Female","Female",16,"Bochum"
2103,"2014-11","2014-11",1,"Female","Female",16,"Hagen"
2104,"2014-11","2014-11",1,"Female","Female",16,"Marl"
2105,"2014-11","2014-11",1,"Female","Female",16,"Marl"
2106,"2014-11","2014-11",1,"Female","Female",17,"Hagen"
2107,"2014-11","2014-11",1,"Female","Female",17,"Iserlohn"
2108,"2014-11","2014-11",1,"Female","Female",17,"Marl"
2109,"2014-11","2014-11",1,"Female","Female",18,"Hagen"
2110,"2014-11","2014-11",1,"Female","Female",19,"Hagen"
2111,"2014-11","2014-11",1,"Female","Female",19,"Marl"
2112,"2014-11","2014-11",1,"Female","Female",21,"Hagen"
2113,"2014-11","2014-11",1,"Female","Female",21,"Iserlohn"
2114,"2014-11","2014-11",1,"Female","Female",22,"Iserlohn"
2119,"2014-11","2014-11",1,"Male","Male",15,"Hagen"
2120,"2014-11","2014-11",1,"Male","Male",18,"Hagen"
2121,"2014-11","2014-11",1,"Male","Male",19,"Hagen"
2122,"2014-11","2014-11",1,"Male","Male",20,"Hagen"
2123,"2014-11","2014-11",1,"Male","Male",21,"Hagen"
2130,"2014-11","2014-11",1,"Male","Male",15,"Hagen"
2131,"2014-11","2014-11",1,"Male","Male",15,"Marl"
2132,"2014-11","2014-11",1,"Male","Male",16,"Hagen"
2133,"2014-11","2014-11",1,"Male","Male",16,"Marl"
2134,"2014-11","2014-11",1,"Male","Male",17,"Hagen"
2135,"2014-11","2014-11",1,"Male","Male",17,"Iserlohn"
2136,"2014-11","2014-11",1,"Male","Male",17,"Marl"
2137,"2014-11","2014-11",1,"Male","Male",17,"Marl"
2138,"2014-11","2014-11",1,"Male","Male",18,"Hagen"
2139,"2014-11","2014-11",1,"Male","Male",18,"Iserlohn"
2140,"2014-11","2014-11",1,"Male","Male",18,"Marl"
2141,"2014-11","2014-11",1,"Male","Male",19,"Hagen"
2142,"2014-11","2014-11",1,"Male","Male",19,"Iserlohn"
2143,"2014-11","2014-11",1,"Male","Male",20,"Hagen"
2144,"2014-11","2014-11",1,"Male","Male",20,"Iserlohn"
2145,"2014-11","2014-11",1,"Male","Male",21,"Hagen"
2146,"2014-11","2014-11",1,"Male","Male",23,"Marl"
2149,"2014-11","2014-11",1,"Female","Female",19,"Hagen"
2150,"2014-11","2014-11",1,"Male","Male",18,"Iserlohn"
2151,"2014-11","2014-11",1,"Male","Male",19,"Iserlohn"
2152,"2014-11","2014-11",1,"Female","Female",24,"Hagen"
2154,"2014-11","2014-11",1,"Male","Male",18,"Iserlohn"
2156,"2014-12","2014-12",1,"Male","Male",18,"Marl"
2157,"2014-12","2014-12",1,"Male","Male",19,"Marl"
2158,"2014-12","2014-12",1,"Female","Female",16,"Marl"
2159,"2014-12","2014-12",1,"Female","Female",17,"Iserlohn"
2160,"2014-12","2014-12",1,"Female","Female",19,"Hagen"
2161,"2014-12","2014-12",1,"Female","Female",19,"Hagen"
2162,"2014-12","2014-12",1,"Female","Female",20,"Bochum"
2163,"2014-12","2014-12",1,"Female","Female",20,"Iserlohn"
2167,"2014-12","2014-12",1,"Female","Female",16,"Hagen"
2168,"2014-12","2014-12",1,"Female","Female",16,"Marl"
2169,"2014-12","2014-12",1,"Female","Female",17,"Hagen"
2170,"2014-12","2014-12",1,"Female","Female",17,"Marl"
2171,"2014-12","2014-12",1,"Female","Female",19,"Hagen"
2172,"2014-12","2014-12",1,"Female","Female",19,"Marl"
2173,"2014-12","2014-12",1,"Female","Female",21,"Hagen"
2176,"2014-12","2014-12",1,"Male","Male",17,"Hagen"
2177,"2014-12","2014-12",1,"Male","Male",21,"Hagen"
2182,"2014-12","2014-12",1,"Male","Male",15,"Bochum"
2183,"2014-12","2014-12",1,"Male","Male",15,"Hagen"
2184,"2014-12","2014-12",1,"Male","Male",16,"Hagen"
2185,"2014-12","2014-12",1,"Male","Male",17,"Hagen"
2186,"2014-12","2014-12",1,"Male","Male",17,"Marl"
2187,"2014-12","2014-12",1,"Male","Male",18,"Iserlohn"
2188,"2014-12","2014-12",1,"Male","Male",18,"Marl"
2189,"2014-12","2014-12",1,"Male","Male",19,"Hagen"
2190,"2014-12","2014-12",1,"Male","Male",20,"Iserlohn"
2191,"2014-12","2014-12",1,"Male","Male",21,"Hagen"
2192,"2014-12","2014-12",1,"Male","Male",21,"Hagen"
2193,"2014-12","2014-12",1,"Male","Male",21,"Iserlohn"
2194,"2014-12","2014-12",1,"Male","Male",23,"Marl"
2196,"2014-12","2014-12",1,"Male","Male",18,"Iserlohn"
2197,"2014-12","2014-12",1,"Male","Male",19,"Iserlohn"
2198,"2014-12","2014-12",1,"Male","Male",17,"Iserlohn"
2199,"2014-12","2014-12",1,"Male","Male",18,"Iserlohn"
2200,"2014-12","2014-12",1,"Female","Female",16,"Marl"
2201,"2014-12","2014-12",1,"Female","Female",17,"Marl"
2202,"2014-12","2014-12",1,"Male","Male",17,"Marl"
2203,"2014-12","2014-12",3,"Female","Female",17,"Iserlohn"
2204,"2014-12","2014-12",3,"Female","Female",17,"Marl"
2205,"2014-12","2014-12",3,"Female","Female",19,"Hagen"
2206,"2014-12","2014-12",3,"Female","Female",20,"Iserlohn"
2209,"2014-12","2014-12",3,"Female","Female",13,"Bochum"
2210,"2014-12","2014-12",3,"Female","Female",15,"Bochum"
2211,"2014-12","2014-12",3,"Female","Female",15,"Marl"
2212,"2014-12","2014-12",3,"Female","Female",16,"Marl"
2213,"2014-12","2014-12",3,"Female","Female",18,"Bochum"
2214,"2014-12","2014-12",3,"Female","Female",18,"Hagen"
2215,"2014-12","2014-12",3,"Female","Female",20,"Hagen"
2216,"2014-12","2014-12",3,"Female","Female",21,"Iserlohn"
2217,"2014-12","2014-12",3,"Male","Male",20,"Hagen"
2218,"2014-12","2014-12",3,"Male","Male",22,"Hagen"
2222,"2014-12","2014-12",3,"Male","Male",13,"Bochum"
2223,"2014-12","2014-12",3,"Male","Male",14,"Bochum"
2224,"2014-12","2014-12",3,"Male","Male",15,"Bochum"
2225,"2014-12","2014-12",3,"Male","Male",16,"Bochum"
2226,"2014-12","2014-12",3,"Male","Male",16,"Hagen"
2227,"2014-12","2014-12",3,"Male","Male",16,"Iserlohn"
2228,"2014-12","2014-12",3,"Male","Male",16,"Marl"
2229,"2014-12","2014-12",3,"Male","Male",17,"Bochum"
2230,"2014-12","2014-12",3,"Male","Male",17,"Hagen"
2231,"2014-12","2014-12",3,"Male","Male",17,"Marl"
2232,"2014-12","2014-12",3,"Male","Male",18,"Hagen"
2233,"2014-12","2014-12",3,"Male","Male",18,"Iserlohn"
2234,"2014-12","2014-12",3,"Male","Male",18,"Marl"
2235,"2014-12","2014-12",3,"Male","Male",19,"Hagen"
2236,"2014-12","2014-12",3,"Male","Male",19,"Iserlohn"
2237,"2014-12","2014-12",3,"Male","Male",20,"Bochum"
2238,"2014-12","2014-12",3,"Male","Male",21,"Hagen"
2239,"2014-12","2014-12",3,"Male","Male",21,"Hohenlimburg"
2240,"2014-12","2014-12",3,"Male","Male",23,"Marl"
2241,"2014-12","2014-12",3,"Female","Female",19,"Hagen"
